,index,Valor real,Valor preditivo,porcentagem de acerto %
655,3347,1559,1343.0884,83.92424322295315
656,3350,2326,1973.7517,82.15336359623066
657,3351,1937,1623.649,80.70082001014515
658,3357,3993,3472.8457,85.02224569300776
659,3359,8204,7248.087,86.8115118199967
660,3364,2610,2224.6406,82.67767968140922
661,3366,3733,3239.9385,84.7817627709824
662,3369,14940,13264.821,87.37126815030092
663,3370,10960,9717.719,87.21632842070059
664,3373,2303,1952.6952,82.06044592688177
665,3381,1796,1507.8588,80.89070129729666
666,3382,6025,5292.435,86.15826300567022
667,3386,3849,3344.6943,84.92221968854005
668,3402,2517,2153.065,83.09688427901993
669,3404,1219,1343.0884,90.76096697320082
670,3405,18350,16330.678,87.63479202473967
671,3406,4771,4175.169,85.72917497490862
672,3423,2662,2278.1978,83.1532514929543
673,3432,1117,1343.0884,83.16653003204702
674,3434,5927,5201.727,86.05707408062058
675,3435,6230,5476.6113,86.24352493290894
676,3436,2083,1759.8517,81.6377528707149
677,3445,8049,7107.4185,86.75213020506398
678,3449,6183,5432.715,86.1894986608186
679,3450,3789,3294.1963,84.97953165145734
680,3453,1286,1343.0884,95.74946966984108
681,3454,2533,2171.421,83.3482720083111
682,3458,2997,2587.9849,84.19561325408338
683,3466,3525,3064.2354,84.96314428973125
684,3467,7052,6205.4062,86.35715832464635
685,3472,2667,2287.6948,83.41976509428947
686,3476,6205,5461.021,86.37655844139007
687,3482,6119,5380.253,86.26928733710277
688,3491,2746,2357.998,83.54528097937953
689,3492,2789,2395.7427,83.58516011781151
690,3495,4992,4368.4033,85.72483733844223
691,3497,1996,1693.8365,82.16100292960988
692,3502,9019,7978.9043,86.96442939499399
693,3509,2709,2321.5518,83.31080748539605
694,3511,8302,7318.796,86.5660401628032
695,3514,2511,2157.3472,83.60705048857614
696,3517,7035,6200.369,86.53901339669481
697,3518,10540,9342.068,87.17701910816307
698,3519,3992,3474.7258,85.11323784327914
699,3521,6018,5290.4663,86.24821236977816
700,3524,21030,18737.184,87.76328152639334
701,3527,1586,1343.0884,81.91395109147128
702,3535,2670,2295.8638,83.7039011010162
703,3536,8727,7715.2803,86.88680526557549
704,3552,10940,9694.422,87.15159974405384
705,3563,3246,2810.4314,84.50171727868945
706,3564,15340,13638.032,87.52043003592107
707,3574,5558,4874.8296,85.98575811594375
708,3575,3703,3216.2742,84.86678049309621
709,3577,15690,13946.322,87.49722183981916
710,3579,1570,1343.0884,83.10523531753462
711,3590,4314,3765.7473,85.44106548406332
712,3596,6885,6070.9473,86.59100962737165
713,3598,4338,3787.643,85.46967272404753
714,3606,11020,9772.243,87.23162312900547
715,3618,4266,3719.9995,85.32256559278468
716,3626,6503,5730.833,86.52609505224021
717,3630,12640,11208.267,87.22609437004374
718,3634,1488,1343.0884,89.21056697610923
719,3649,1319,1343.0884,98.20649338609671
720,3659,10440,9245.865,87.0846617882191
721,3667,3566,3094.1619,84.75069646267895
722,3673,2052,1736.044,81.80022714628772
723,3674,10380,9201.985,87.19825555647648
724,3675,5518,4832.715,85.8198718855457
725,3678,3193,2763.6245,84.46332030778618
726,3679,4326,3768.1592,85.19593271644213
727,3701,10970,9730.182,87.25801423687129
728,3704,5208,4569.372,86.02372667709189
729,3705,3884,3378.6548,85.04300536817408
730,3707,9910,8768.921,86.98723463492726
731,3716,19890,17703.715,87.6506983108021
732,3719,1153,1343.0884,85.84691954068956
733,3726,1827,1525.7706,80.25723105311553
734,3736,1103,1343.0884,82.1241563342416
735,3738,2843,2445.4314,83.74239391515208
736,3744,1157,1343.0884,86.14474059720538
737,3745,1343,1343.0884,99.99341972519173
738,3747,9162,8112.251,87.05970726903813
739,3748,2192,1857.3624,81.98318387293284
740,3752,5226,4578.5596,85.8592987653689
741,3762,1505,1343.0884,87.94482748591695
742,3763,4752,4150.4795,85.50720443397566
743,3766,3263,2821.5476,84.35424617975906
744,3776,2140,1810.1105,81.77517167197462
745,3780,3077,2661.5632,84.39124937865554
746,3805,3077,2642.4204,83.55373020230144
747,3806,6888,6060.771,86.35109288175695
748,3809,1001,1343.0884,74.5297193930878
749,3813,1650,1377.1293,80.18554009447196
750,3815,2276,1929.0825,82.01645202025635
751,3821,5419,4753.627,86.0028341845885
752,3833,3836,3339.3484,85.12728971277977
753,3837,4620,4037.425,85.57063117887553
754,3838,4132,3597.9507,85.1568472341365
755,3841,2602,2223.5222,82.97845731677256
756,3846,13850,12306.803,87.46061589729892
757,3851,1421,1343.0884,94.19906967274949
758,3856,3308,2862.134,84.42190471779236
759,3860,3237,2795.46,84.2051023719752
760,3881,4001,3476.8708,84.92526259784682
761,3888,3066,2641.7627,83.94112743584957
762,3900,4388,3826.597,85.32892051744379
763,3905,1506,1343.0884,87.87037222178797
764,3916,11130,9859.8,87.11738351210106
765,3918,8805,7785.5728,86.9062010167168
766,3922,5823,5110.071,86.04854556790575
767,3923,4890,4267.866,85.4228375887669
768,3933,1107,1343.0884,82.42197739075743
769,3935,2738,2347.7124,83.37583439663985
770,3942,1857,1559.9034,80.95417001174374
771,3944,7098,6263.9014,86.68403948405383
772,3948,916,1343.0884,68.2010219421263
773,3949,4185,3645.0159,85.18568504924822
774,3950,1565,1343.0884,83.47751163817941
775,3953,9292,8220.166,86.96092046878805
776,3963,2525,2158.1787,83.00320139368091
777,3968,1237,1343.0884,92.10116172752208
778,3970,3279,2836.6094,84.40424582605775
779,3974,12450,11054.993,87.3812058023484
780,3977,24880,22181.246,87.83317269533191
781,3979,2975,2565.408,84.03403873519675
782,3983,3872,3375.3135,85.28472905149724
783,3984,2087,1766.4783,81.8553257240866
784,3986,2650,2272.7803,83.40271908502758
785,3996,10290,9125.091,87.2339990622953
786,3999,4000,3489.588,85.37328402742756
787,4002,3598,3115.3496,84.50734424243869
788,4006,9922,8778.695,86.97637123967561
789,4009,4920,4309.0913,85.8227953956813
790,4010,2915,2513.7961,84.0399207148753
791,4013,1855,1557.3177,80.88493814680832
792,4014,2290,1942.5548,82.1140083812337
793,4017,1027,1343.0884,76.46555626044074
794,4025,14460,12853.766,87.50378354592101
795,4029,3907,3394.1821,84.89126830506876
796,4038,4752,4153.453,85.5891746701728
797,4059,3180,2747.6304,84.26390851349717
798,4060,15740,14001.872,87.58646043215343
799,4063,6133,5387.7603,86.16791187853184
800,4067,3360,2894.4204,83.91458309891422
801,4068,1314,1343.0884,97.83421706545192
802,4070,3199,2759.1636,84.05906667183412
803,4074,1771,1482.9299,80.57426300373669
804,4077,1963,1662.8622,81.95052960369668
805,4078,3961,3443.6987,84.97832388895307
806,4091,12130,10757.795,87.2445506900792
807,4093,2562,2200.4158,83.56745878658629
808,4096,5088,4455.9062,85.81447376726115
809,4097,10960,9711.621,87.14551469627037
810,4099,3112,2694.0752,84.48726281231276
811,4105,4308,3758.665,85.38483862678763
812,4107,9794,8668.394,87.01482070223012
813,4113,3742,3258.5342,85.16308887209938
814,4119,1699,1427.7035,80.99769942013964
815,4131,2297,1954.2026,82.45845354825474
816,4134,10240,9074.744,87.15935302067099
817,4138,11760,10428.176,87.22859830245058
818,4141,1810,1521.1124,81.00813798109985
819,4143,17880,15911.309,87.62709305365803
820,4147,3732,3241.046,84.85198553346042
821,4150,2820,2423.5745,83.64293966703404
822,4151,2588,2208.874,82.83623364031891
823,4156,5639,4952.5933,86.1404580992577
824,4158,6656,5860.8955,86.43373711188613
825,4159,4472,3904.0176,85.45133543820293
826,4164,3033,2612.1572,83.88907186910363
827,4166,2229,1897.2096,82.51166311852553
828,4169,3208,2777.3242,84.49313989549856
829,4171,9603,8505.332,87.09435487389574
830,4186,4224,3681.7961,85.27338732442138
831,4194,1709,1427.3428,80.26702262385237
832,4195,1561,1343.0884,83.77533269469524
833,4206,3861,3356.9695,84.98554960903326
834,4216,3741,3236.9294,84.42750867879634
835,4229,16320,14520.113,87.60418266795331
836,4230,3116,2683.347,83.87636453825948
837,4243,5148,4510.417,85.86421147053902
838,4245,2550,2181.2117,83.09250151355856
839,4250,2192,1862.9705,82.33844560288948
840,4258,5800,5101.261,86.30262717467141
841,4260,2892,2490.1572,83.86275496378124
842,4261,2531,2163.3904,83.00770760593853
843,4274,7073,6238.1045,86.61619873700242
844,4279,6709,5903.3677,86.35300444653173
845,4285,1487,1343.0884,89.28502224023819
846,4286,6441,5676.1562,86.52532248385516
847,4291,1871,1582.9352,81.80185626962373
848,4297,4239,3698.663,85.39102098493676
849,4303,2465,2103.4446,82.81126950782576
850,4308,5167,4510.9277,85.45593491499592
851,4315,4153,3618.8926,85.24113633260349
852,4323,7999,7066.288,86.80053936778103
853,4347,1039,1343.0884,77.35901942998824
854,4351,4344,3792.206,85.44926258343915
855,4359,8871,7837.246,86.80973017965594
856,4372,5471,4801.247,86.05043814910556
857,4375,2375,2018.204,82.32111203161992
858,4380,6023,5291.618,86.17848428851865
859,4385,2946,2543.2346,84.16326288466959
860,4410,1646,1373.3875,80.15035388626043
861,4415,4589,4008.5,85.51827366845453
862,4417,11070,9812.73,87.18736303566119
863,4419,3062,2642.223,84.11272949200026
864,4431,4878,4277.5024,85.96149115472313
865,4444,2666,2281.6226,83.1533291973079
866,4445,7283,6424.0015,86.62829484306253
867,4446,11750,10412.989,87.16016401165123
868,4447,13650,12114.759,87.32751317901968
869,4451,13710,12187.3955,87.50672782210553
870,4453,6128,5392.3154,86.35679644662153
871,4454,925,1343.0884,68.87111931928693
872,4460,3485,3019.874,84.59783510992122
873,4465,3185,2753.0652,84.3107668964502
874,4466,3474,3012.1455,84.66692624942576
875,4470,2202,1875.9332,82.61842331730074
876,4478,993,1343.0884,73.93407728005613
877,4481,1823,1529.2338,80.7899719361024
878,4486,2607,2231.485,83.17197406654564
879,4489,2728,2339.748,83.40624950436204
880,4492,11000,9751.429,87.1960168496944
881,4503,5110,4475.073,85.81192477864037
882,4512,3355,2905.0825,84.51274697211196
883,4516,4662,4068.9429,85.42478605144845
884,4522,1958,1648.5792,81.23106418353694
885,4527,1331,1343.0884,99.09995655564423
886,4538,2725,2338.035,83.4491313244974
887,4540,5821,5110.593,86.0993184537248
888,4549,7731,6822.795,86.68866515079992
889,4551,2676,2302.7615,83.79169838013993
890,4557,1414,1343.0884,94.72025652165219
891,4560,2495,2140.5527,83.44132055552971
892,4576,12250,10873.117,87.33681621602591
893,4577,4265,3713.3276,85.14345036979472
894,4583,5173,4533.6924,85.89874294049696
895,4602,2605,2232.4634,83.31275555900646
896,4607,1274,1343.0884,94.85600650029356
897,4611,740,1343.0884,55.09689545542954
898,4614,5097,4470.569,85.98766345647122
899,4615,1311,1343.0884,97.61085127306505
900,4638,2964,2553.5903,83.92813197869957
901,4639,5210,4564.2476,85.85194091432659
902,4642,1648,1376.7438,80.29726150740117
903,4646,3527,3058.3164,84.67511102539311
904,4648,2483,2119.543,82.85210365589575
905,4649,8726,7715.0225,86.8959870929572
906,4662,1874,1573.1694,80.87742108496016
907,4693,1356,1343.0884,99.03866184113181
908,4694,10080,8923.356,87.03802137933094
909,4699,12100,10741.563,87.3534562598682
910,4702,2566,2194.617,83.07754536551894
911,4707,2701,2317.233,83.43856208144945
912,4708,7434,6545.3423,86.42305205551925
913,4711,7477,6590.593,86.55041728363122
914,4712,5639,4946.366,85.9971187023934
915,4715,11310,10020.0625,87.12645255456242
916,4716,3128,2699.6758,84.1342348690598
917,4717,10050,8887.316,86.91749521900284
918,4726,3227,2784.5327,84.10981911623622
919,4734,1408,1343.0884,95.16698810642595
920,4742,6310,5554.118,86.39060578818116
921,4748,2427,2064.693,82.45226459601491
922,4758,1761,1469.5355,80.1662176188184
923,4760,1573,1343.0884,82.88186952514774
924,4763,7577,6670.37,86.40810229590721
925,4774,8851,7823.7324,86.86985286903754
926,4776,10520,9319.004,87.11239842978793
927,4778,1709,1423.5354,79.94678604191773
928,4782,6337,5570.764,86.24540874797582
929,4783,2439,2088.2095,83.20137266221974
930,4784,5234,4589.8076,85.96471929672637
931,4790,13580,12072.51,87.51303363060931
932,4794,2895,2493.2827,83.88801708026821
933,4796,4221,3686.2734,85.49411562744386
934,4804,3792,3293.5452,84.8657052246415
935,4812,3236,2795.897,84.25896835083917
936,4820,4079,3559.5303,85.40622816333463
937,4823,5338,4675.116,85.82102007407487
938,4825,9810,8686.263,87.0630518083005
939,4837,1700,1422.6772,80.50698043651883
940,4844,2813,2414.9548,83.51749024809297
941,4845,1586,1343.0884,81.91395109147128
942,4849,4197,3666.458,85.52984948806125
943,4850,756,1343.0884,56.28817968149289
944,4852,1102,1343.0884,82.04970107011265
945,4854,3198,2758.3252,84.06008089855817
946,4869,2833,2436.4373,83.72366277083749
947,4871,1906,1614.5057,81.94529409465319
948,4873,1545,1343.0884,84.96661692075858
949,4874,9651,8541.089,87.00503940338953
950,4877,19790,17628.79,87.74044587045782
951,4880,5961,5244.601,86.34025895119264
952,4883,18390,16367.29,87.64175403435719
953,4889,2101,1782.3977,82.12507264713346
954,4894,3031,2604.7075,83.63376781184758
955,4901,12850,11413.182,87.41088677445848
956,4906,5229,4597.851,86.27295848444825
957,4912,3833,3333.1445,85.00348652560399
958,4914,1138,1343.0884,84.73009057875517
959,4916,9664,8555.379,87.0418235603789
960,4921,2968,2557.8418,83.9646766416084
961,4927,2340,1987.9065,82.28822598561982
962,4928,1770,1484.9856,80.8069246515537
963,4929,2082,1763.6952,81.95239113325674
964,4930,5095,4456.4053,85.67018286310588
965,4932,7295,6433.0605,86.60140928498323
966,4933,3680,3198.768,84.95571033587301
967,4935,2523,2156.4604,83.00272323964757
968,4936,1164,1343.0884,86.6659274461081
969,4945,2725,2333.8677,83.24102397588497
970,4949,10020,8882.111,87.18898435474568
971,4953,1621,1348.7135,79.81139071965373
972,4956,1197,1343.0884,89.12295116236373
973,4958,4422,3860.2837,85.44883346671539
974,4965,10650,9438.207,87.16077148193781
975,4969,1580,1343.0884,82.36068267624503
976,4975,9469,8374.497,86.93052346310441
977,4980,2779,2389.0713,83.67864899123572
978,4985,4550,3972.9014,85.47412635061112
979,4987,1643,1376.3447,80.62583680590787
980,4989,3886,3380.7227,85.05416163565252
981,4999,12740,11321.617,87.47190627443213
982,5001,7874,6945.9727,86.63934642882651
983,5005,2835,2436.5513,83.6470204648965
984,5020,2522,2159.332,83.20462237852055
985,5040,4871,4263.4614,85.75010974545354
986,5045,1438,1343.0884,92.93333018255719
987,5058,2350,2002.9642,82.67389098542486
988,5061,7822,6904.13,86.70549174527417
989,5063,2795,2391.6797,83.13652473581917
990,5072,4979,4357.5645,85.73892472366435
991,5074,1583,1343.0884,82.13731688385815
992,5075,1956,1652.5331,81.63625754761699
993,5084,6770,5959.555,86.40091751289967
994,5090,8623,7626.0093,86.9264423055683
995,5103,2319,1976.6869,82.68248187691252
996,5105,18160,16158.768,87.61519149155794
997,5106,4642,4057.1807,85.58557322532651
998,5109,1706,1423.789,80.17886980600204
999,5110,1052,1343.0884,78.3269378636647
1000,5111,1970,1660.738,81.37804060724014
1001,5117,3920,3410.6516,85.06595082945067
1002,5118,23120,20604.977,87.7940970722713
1003,5119,3785,3296.3896,85.17740911502672
1004,5121,9821,8697.826,87.08672942031357
1005,5123,11950,10604.886,87.31608910729254
1006,5124,1570,1343.0884,83.10523531753462
1007,5136,10330,9150.348,87.10811448847787
1008,5145,22610,20144.3,87.75981730254428
1009,5153,12760,11326.961,87.34842407943988
1010,5157,5349,4697.203,86.1237238915445
1011,5159,2030,1713.0038,81.49471596339095
1012,5176,4573,3996.4805,85.57431880981214
1013,5177,2630,2253.5059,83.29295932119658
1014,5182,2034,1715.6086,81.44149256887552
1015,5187,1990,1673.025,81.05378156570309
1016,5202,6026,5299.2617,86.2860466264832
1017,5207,2253,1923.7142,82.88281279596058
1018,5210,4998,4371.6562,85.67262121764492
1019,5216,3376,2922.9766,84.50129763912535
1020,5221,873,1343.0884,64.99944558458107
1021,5233,1860,1550.2694,80.02085386022009
1022,5242,1862,1567.6981,81.22713320209805
1023,5243,10080,8917.061,86.95826447502866
1024,5248,8770,7750.0635,86.8396365201142
1025,5249,10130,8961.74,86.96391844584106
1026,5250,4623,4040.1968,85.57488026512866
1027,5253,5022,4394.265,85.71467938891854
1028,5254,8608,7599.142,86.72405518637969
1029,5257,10990,9742.5625,87.19600207850861
1030,5271,1802,1511.8782,80.81050238080512
1031,5280,10800,9567.113,87.11328399166905
1032,5296,1687,1409.2794,80.29343384135062
1033,5304,2998,2584.022,83.97931473786191
1034,5314,2952,2549.6052,84.21736935951425
1035,5319,10290,9126.4795,87.25115737334967
1036,5335,16240,14442.342,87.55286207452886
1037,5336,13380,11885.236,87.42335759586186
1038,5345,7751,6852.0225,86.88011394902082
1039,5348,1723,1439.3279,80.29134828047285
1040,5356,10020,8876.393,87.11630415385967
1041,5359,1675,1393.9692,79.83952916599091
1042,5361,5268,4614.1865,85.83036309344038
1043,5363,3294,2849.9907,84.4206763968016
1044,5366,12710,11282.56,87.34825709723273
1045,5367,9634,8535.486,87.13004005108269
1046,5368,3798,3289.541,84.54316325712708
1047,5371,1268,1343.0884,94.40927491551982
1048,5376,3038,2620.9976,84.0899340009311
1049,5380,6288,5530.8613,86.3106553038155
1050,5383,3865,3360.6924,84.99393697064728
1051,5384,5817,5107.7764,86.11482606465364
1052,5388,9439,8359.505,87.08661419162529
1053,5396,2918,2511.2957,83.80499942301711
1054,5401,2123,1791.796,81.51553102577374
1055,5405,915,1343.0884,68.12656667799735
1056,5411,1014,1343.0884,75.49763782676426
1057,5412,1738,1455.5227,80.5927249409199
1058,5415,1681,1403.6985,80.24493747248698
1059,5417,12780,11350.439,87.40524053911045
1060,5420,1355,1343.0884,99.11311710526076
1061,5421,1843,1546.0372,80.79200406596469
1062,5425,2890,2485.7197,83.7358866682617
1063,5429,6401,5635.33,86.4130421597282
1064,5436,4074,3543.501,85.02895788807912
1065,5445,3993,3493.0269,85.6865359122996
1066,5455,1967,1658.4417,81.39468159541832
1067,5459,8018,7078.1953,86.72253807633257
1068,5462,8324,7359.46,86.8938747655116
1069,5464,6136,5392.8384,86.21947166077553
1070,5466,1519,1343.0884,86.90245378811153
1071,5467,1059,1343.0884,78.84812471256741
1072,5470,15560,13838.404,87.55929031851039
1073,5473,13900,12335.256,87.31486271169828
1074,5481,11500,10207.793,87.34097531948439
1075,5482,8173,7209.165,86.63042175182551
1076,5498,5729,5024.6094,85.98118634844127
1077,5510,8086,7139.043,86.73551853665609
1078,5512,5950,5226.303,86.15279775183167
1079,5514,3451,2995.5818,84.79700287769185
1080,5518,1579,1343.0884,82.43513794037398
1081,5524,2735,2349.1074,83.57279984169519
1082,5529,2392,2040.6123,82.78028146231769
1083,5533,2564,2189.1902,82.8790656505024
1084,5543,2238,1910.7318,82.87210237968301
1085,5545,4001,3485.3047,85.20372367014181
1086,5554,1526,1343.0884,86.3812669392088
1087,5560,2573,2203.3044,83.22085911663888
1088,5565,6142,5402.56,86.3131564779176
1089,5571,3042,2625.0383,84.11597784518958
1090,5589,3762,3265.544,84.79714059888448
1091,5594,2140,1814.5175,82.0623084743968
1092,5598,4506,3933.3682,85.4416924108607
1093,5600,2476,2115.2373,82.94457579236962
1094,5608,12490,11074.546,87.21885200040387
1095,5618,4639,4044.976,85.31452560208332
1096,5620,2359,2011.0634,82.69887198080492
1097,5622,2020,1708.3544,81.7575536238752
1098,5626,3007,2592.113,83.99425654086092
1099,5630,5659,4967.8867,86.08838485302871
1100,5631,4440,3876.0383,85.4500492024157
1101,5632,4189,3657.0632,85.4545373221274
1102,5633,10670,9459.723,87.20599548496936
1103,5636,1969,1647.9987,80.52174731054365
1104,5663,10320,9134.405,87.02055918177658
1105,5672,6504,5717.312,86.24024739827425
1106,5674,998,1343.0884,74.30635360070093
1107,5677,1227,1343.0884,91.3566090862325
1108,5680,4953,4332.3687,85.6745490178797
1109,5682,1473,1343.0884,90.32739593804362
1110,5689,1785,1486.1519,79.89114346346594
1111,5695,1937,1632.2075,81.32636464288055
1112,5699,2112,1790.7665,82.06167447366417
1113,5700,1013,1343.0884,75.4231825626353
1114,5709,3176,2738.4973,84.02398705166362
1115,5711,5752,5047.5645,86.0440504838155
1116,5724,874,1343.0884,65.07390084871003
1117,5725,1353,1343.0884,99.26202763351868
1118,5731,1915,1613.7678,81.33361109459571
1119,5734,2477,2115.68,82.92179913626228
1120,5737,7079,6232.7534,86.42258845678768
1121,5753,3600,3133.0596,85.09634371104772
1122,5755,2245,1910.5013,82.49157696267424
1123,5759,922,1343.0884,68.64775352690006
1124,5760,2313,1963.1967,82.18195086126809
1125,5766,3479,3023.7786,84.94527870200687
1126,5769,874,1343.0884,65.07390084871003
1127,5770,6394,5630.9683,86.44936886843067
1128,5774,1768,1483.6013,80.8305184067156
1129,5778,7005,6177.458,86.6038426948281
1130,5781,9995,8856.703,87.14762300446873
1131,5783,1373,1343.0884,97.77292235093951
1132,5786,5955,5234.331,86.2318806781027
1133,5789,10460,9273.396,87.20421888976342
1134,5796,1523,1343.0884,86.60463273159569
1135,5803,7976,7049.4795,86.85689477018403
1136,5807,5229,4571.801,85.62493752034595
1137,5811,4498,3935.141,85.69660221792097
1138,5821,3587,3104.8008,84.46923803736401
1139,5826,5138,4496.323,85.72885615091323
1140,5830,7948,7013.213,86.67105756015778
1141,5833,2319,1976.8654,82.69307302901525
1142,5842,1677,1401.9594,80.38169585308508
1143,5855,12700,11273.731,87.34874463165852
1144,5860,21190,18873.451,87.72588644742889
1145,5861,9713,8606.3,87.14081288790653
1146,5864,3554,3086.9326,84.8695309961756
1147,5865,12290,10903.75,87.28648400779548
1148,5866,3236,2794.2275,84.18981794568812
1149,5868,1359,1343.0884,98.81529604874493
1150,5872,11310,10036.262,87.30863824654583
1151,5878,12930,11472.954,87.30016798167905
1152,5891,3090,2666.2925,84.10873815850992
1153,5895,1856,1560.4332,81.05867221713345
1154,5900,3330,2879.063,84.33736901366122
1155,5906,14350,12751.889,87.46764993604654
1156,5911,5685,4990.285,86.0786543855131
1157,5919,1216,1343.0884,90.53760118081395
1158,5925,4381,3822.396,85.38602477406559
1159,5928,2987,2573.289,83.92287351122256
1160,5930,6252,5497.142,86.26817539333959
1161,5931,9136,8082.579,86.96677279367601
1162,5936,5007,4388.547,85.90756479045243
1163,5940,6834,6024.6104,86.56527806437171
1164,5941,1003,1343.0884,74.67862992134572
1165,5948,1163,1343.0884,86.59147218197913
1166,5952,1777,1491.2017,80.83436013518093
1167,5953,1344,1343.0884,99.93212501067931
1168,5957,2053,1744.2885,82.30157704298719
1169,5960,2334,1994.1783,82.95931473872096
1170,5961,3707,3212.3015,84.59987382184894
1171,5965,3561,3093.2476,84.87827331806255
1172,5968,3852,3347.477,84.92826264183044
1173,5969,2970,2561.6965,84.0612085973222
1174,5974,2597,2228.3137,83.45447160911708
1175,5976,14770,13139.006,87.58662445179408
1176,5977,5230,4582.331,85.8659503736648
1177,5979,10740,9528.539,87.28597396144642
1178,5980,1892,1593.922,81.2990846805825
1179,5985,1315,1343.0884,97.90867232958088
1180,6004,1266,1343.0884,94.2603643872619
1181,6006,1598,1343.0884,81.02048792192376
1182,6012,697,1343.0884,51.89531909788432
1183,6023,6104,5363.2188,86.18774872831729
1184,6028,1800,1512.8083,81.01599251056611
1185,6029,1478,1343.0884,89.95511961739884
1186,6036,5605,4925.068,86.19446174748346
1187,6040,2323,1988.5096,83.17884162495824
1188,6058,9894,8758.651,87.03740353148599
1189,6067,12530,11129.651,87.41785715821237
1190,6075,4211,3668.0596,85.19815670165782
1191,6084,2817,2415.7908,83.39221950628186
1192,6097,4859,4250.042,85.67171785756713
1193,6099,5211,4566.08,85.87585169684917
1194,6100,1628,1354.0519,79.76827002072501
1195,6113,2861,2462.9,83.83612353561713
1196,6114,13430,11929.695,87.42378033806133
1197,6135,685,1343.0884,51.0018559283368
1198,6136,4457,3888.521,85.38058545968195
1199,6139,11250,9973.344,87.19931567584844
1200,6150,3699,3212.596,84.85947001370111
1201,6151,4385,3824.419,85.34205946828625
1202,6156,12050,10690.701,87.28522286544656
1203,6162,2384,2027.2025,82.39951446521172
1204,6170,3575,3093.1982,84.42383190183855
1205,6172,2653,2272.9365,83.27874656227941
1206,6174,1845,1557.7833,81.562475977288
1207,6183,1750,1463.2628,80.40425963053958
1208,6187,1594,1343.4797,81.35288111180792
1209,6200,3573,3094.3218,84.53043163897583
1210,6204,2415,2066.489,83.13511545319723
1211,6206,4526,3945.0132,85.27288023212651
1212,6207,4188,3644.9512,85.10134148530581
1213,6211,3301,2851.286,84.22767379746684
1214,6216,1684,1408.2101,80.4155700686985
1215,6221,6160,5415.1133,86.24430034863364
1216,6224,1779,1491.7899,80.747283532597
1217,6228,5088,4451.8726,85.71101411745738
1218,6231,1090,1343.0884,81.15623790056515
1219,6248,2393,2042.1719,82.82083260009641
1220,6253,9521,8421.876,86.9491782294552
1221,6255,3121,2687.2014,83.85686382126212
1222,6256,3167,2734.8684,84.19918155839913
1223,6262,6103,5364.006,86.22309221878616
1224,6264,8642,7637.2217,86.84366694520757
1225,6271,4188,3658.191,85.51718338622325
1226,6275,5839,5139.9463,86.39959113142788
1227,6282,791,1343.0884,58.89411392600644
1228,6285,4716,4131.089,85.84123577058958
1229,6288,1218,1343.0884,90.68651170907187
1230,6289,4039,3508.5566,84.88143662174114
1231,6299,2448,2100.1572,83.43729845375229
1232,6304,3717,3223.7734,84.70033418717875
1233,6306,10020,8872.045,87.060986635735
1234,6307,10110,8951.082,87.05276116670602
1235,6310,3823,3317.0093,84.74557408951699
1236,6314,5159,4515.2476,85.74269886529227
1237,6315,3012,2595.9792,83.97441919976345
1238,6316,3134,2706.4663,84.20325093097532
1239,6317,6291,5533.289,86.3063192806042
1240,6318,1802,1509.6146,80.63178699227922
1241,6326,2433,2075.7542,82.78958760399699
1242,6329,1987,1681.171,81.80857415685114
1243,6330,4240,3694.187,85.22508507149706
1244,6335,3829,3327.162,84.91693899702202
1245,6338,18390,16376.221,87.70302786350015
1246,6339,2880,2479.9822,83.87013318655914
1247,6343,1440,1343.0884,92.78441965429927
1248,6344,5483,4817.08,86.17585941950539
1249,6345,1712,1433.3275,80.55765465299712
1250,6347,5301,4651.28,86.03136674518659
1251,6349,1814,1520.4025,80.68948579208724
1252,6353,19030,16932.309,87.61130890902677
1253,6364,9948,8808.15,87.0591490968614
1254,6365,3902,3391.9697,84.96359594711429
1255,6386,11100,9833.786,87.12384172193342
1256,6387,3051,2633.1528,84.13129830954715
1257,6392,4087,3565.1113,85.36122370827964
1258,6400,3119,2689.274,84.02073994400135
1259,6403,2606,2232.4824,83.2689577098084
1260,6410,3078,2662.3672,84.38859919655617
1261,6423,13230,11729.22,87.20477313560112
1262,6433,4757,4167.263,85.84834241504097
1263,6434,2070,1746.5992,81.4839747525552
1264,6438,1031,1343.0884,76.76337731695656
1265,6444,12770,11341.598,87.40563378244288
1266,6450,4801,4185.678,85.29935306509864
1267,6452,4395,3836.5242,85.44318228315768
1268,6453,1600,1343.0884,80.87157739366585
1269,6454,6501,5725.042,86.44624775029797
1270,6458,2579,2208.5488,83.22648939622933
1271,6464,3667,3181.3,84.73265823037379
1272,6477,18220,16215.889,87.64106384375374
1273,6482,6155,5424.2583,86.52826508808582
1274,6484,5113,4475.7905,85.76319716565433
1275,6490,3379,2919.4468,84.25889362934804
1276,6502,1455,1343.0884,91.66759069236488
1277,6508,889,1343.0884,66.19072981064441
1278,6513,1429,1343.0884,93.60342755971783
1279,6522,2390,2046.6294,83.22262905114808
1280,6531,4447,3876.3716,85.27931582684506
1281,6535,5165,4521.0703,85.75714061071685
1282,6544,8106,7157.039,86.74087245838614
1283,6548,8433,7459.501,86.94954224825224
1284,6563,4159,3619.0012,85.07878979958011
1285,6568,2842,2451.2217,84.05781396473617
1286,6569,4627,4051.2578,85.788557180351
1287,6570,9722,8603.737,87.00259369026473
